Posicaox,Posicaoy,Posicaoz,SetPointx,SetPointy,SetPointz,Largura de Pulso x,Largura de Pulso y,Largura de Pulso z,Tempo
15.23092801416276,-29.91245075863059,45.65054191110923,0.0,0.0,45.0,1074,1119,1092,1539540512.040853
14.661771673386157,-29.91245075863059,45.396973142361276,0.0,0.0,45.0,1075,1119,1091,1539540512.084864
14.176263597113516,-29.78019525264019,45.283216586064555,0.0,0.0,45.0,1075,1119,1090,1539540512.124813
14.176263597113516,-29.4992437753392,44.98030567001566,0.0,0.0,45.0,1075,1119,1092,1539540512.164532
14.613368355315963,-29.4992437753392,44.65298601880509,0.0,0.0,45.0,1075,1119,1092,1539540512.203921
15.214072102364312,-29.4992437753392,44.2081251536794,0.0,0.0,45.0,1074,1119,1093,1539540512.243466
15.50589531262065,-29.606993818695415,43.74491665314535,0.0,0.0,45.0,1074,1119,1094,1539540512.283355
15.50589531262065,-29.75678603486648,43.60113528289961,0.0,0.0,45.0,1074,1119,1093,1539540512.323087
15.07084753641596,-29.63948824766594,43.4504194449078,0.0,0.0,45.0,1074,1119,1093,1539540512.362611
14.956050026953275,-29.63948824766594,43.30018556104532,0.0,0.0,45.0,1075,1119,1093,1539540512.402283
15.198911034345008,-29.63948824766594,43.10641438822253,0.0,0.0,45.0,1074,1119,1094,1539540512.441646
15.736730556234372,-29.63948824766594,42.62370945955599,0.0,0.0,45.0,1074,1119,1096,1539540512.48145
16.009544994403196,-29.79108164989923,42.241962517932805,0.0,0.0,45.0,1073,1119,1096,1539540512.52169
15.58866903165563,-29.634847167424763,41.966961902393784,0.0,0.0,45.0,1074,1119,1096,1539540512.561636
15.173821372883646,-29.338744050744886,41.773862720742954,0.0,0.0,45.0,1074,1119,1095,1539540512.601251
15.173821372883646,-29.224415258284626,41.773862720742954,0.0,0.0,45.0,1074,1119,1094,1539540512.64066
15.584470270813664,-29.108552314862177,41.48687900054388,0.0,0.0,45.0,1074,1119,1096,1539540512.680536
15.70609269639211,-29.24949667287087,41.40144833688282,0.0,0.0,45.0,1074,1119,1095,1539540512.720737
15.70609269639211,-29.24949667287087,41.40144833688282,0.0,0.0,45.0,1074,1119,1095,1539540512.760083
15.70609269639211,-29.124154974195214,41.108039596106686,0.0,0.0,45.0,1074,1119,1097,1539540512.799874
16.287346909160227,-29.124154974195214,40.79612570877493,0.0,0.0,45.0,1073,1119,1097,1539540512.839513
17.05544964496443,-29.124154974195214,40.40027774893792,0.0,0.0,45.0,1072,1119,1098,1539540512.879314
17.248210322839572,-29.124154974195214,40.045532470655466,0.0,0.0,45.0,1072,1119,1098,1539540512.918769
16.966007552608833,-29.124154974195214,40.12153641964157,0.0,0.0,45.0,1073,1119,1096,1539540512.958418
16.50323477217489,-28.782392213102035,40.293369668901995,0.0,0.0,45.0,1073,1118,1096,1539540512.998039
16.50323477217489,-28.569352428737677,40.37984136963823,0.0,0.0,45.0,1073,1118,1096,1539540513.037742
16.679473567750254,-28.569352428737677,40.587256066120524,0.0,0.0,45.0,1073,1118,1095,1539540513.077151
